,Store,Date,Year,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Week_Sales,Type,Size,timeDiff
4692,26,10/19/2012,2012,43.51,4,138.8336129,7.138,FALSE,261837.2,A,39690,-226
4693,26,10/26/2012,2012,46.95,3.917,138.7281613,7.138,FALSE,249798.75,A,39690,-219
4694,26,11/2/2012,2012,48.67,3.817,138.6227097,7.138,FALSE,270497.51,A,39690,-212
4695,26,11/9/2012,2012,32.72,3.792,138.5172581,7.138,FALSE,295841.84,A,39690,-205
4696,26,11/16/2012,2012,38.23,3.754,138.4473,7.138,FALSE,276899.95,A,39690,-198
4697,26,11/23/2012,2012,33.94,3.727,138.4246667,7.138,TRUE,261851.74,A,39690,-191
4698,26,11/30/2012,2012,24.71,3.713,138.4020333,7.138,FALSE,261131.09,A,39690,-184
4699,26,12/7/2012,2012,32.26,3.679,138.3794,7.138,FALSE,286082.76,A,39690,-177
4700,26,12/14/2012,2012,30.62,3.639,138.3685484,7.138,FALSE,290444.31,A,39690,-170
4701,26,12/21/2012,2012,29.43,3.574,138.4283871,7.138,FALSE,261666.29,A,39690,-163
4702,26,12/28/2012,2012,23.73,3.56,138.4882258,7.138,TRUE,244338.31,A,39690,-156
4703,26,1/4/2013,2013,11.17,3.577,138.5480645,7.097,FALSE,273690.37,A,39690,-907
4704,26,1/11/2013,2013,22.01,3.595,138.6079032,7.097,FALSE,287033.64,A,39690,-900
4705,26,1/18/2013,2013,25.76,3.593,138.6701613,7.097,FALSE,253205.89,A,39690,-893
4706,26,1/25/2013,2013,6.27,3.579,138.7333871,7.097,FALSE,249134.32,A,39690,-886
4707,26,2/1/2013,2013,21.46,3.608,138.7966129,7.097,FALSE,258533.12,A,39690,-879
4708,26,2/8/2013,2013,12.14,3.755,138.8598387,7.097,TRUE,297753.49,A,39690,-872
4709,26,2/15/2013,2013,19.68,3.807,138.9004286,7.097,FALSE,270097.76,A,39690,-865
4710,26,2/22/2013,2013,18.57,3.866,138.8844286,7.097,FALSE,247672.56,A,39690,-858
4711,26,3/1/2013,2013,26.49,3.885,138.8684286,7.097,FALSE,237129.81,A,39690,-851
4712,26,3/8/2013,2013,26.62,3.868,138.8524286,7.097,FALSE,286428.78,A,39690,-844
4713,26,3/15/2013,2013,30.19,3.843,138.8597742,7.097,FALSE,277417.53,A,39690,-837
4714,26,3/22/2013,2013,18.19,3.819,138.9254839,7.097,FALSE,252709.58,A,39690,-830
4715,26,3/29/2013,2013,28.3,3.796,138.9911935,7.097,FALSE,242813.51,A,39690,-823
4716,26,4/5/2013,2013,29.42,3.772,139.0569032,6.884,FALSE,265444.9,A,39690,-816
4717,26,4/12/2013,2013,33.95,3.723,139.1226129,6.884,FALSE,291781.15,A,39690,-809
4718,26,4/19/2013,2013,40.55,3.678,139.1226129,6.884,FALSE,254412.34,A,39690,-802
4719,26,4/26/2013,2013,40.05,3.626,139.1226129,6.884,FALSE,253731.13,A,39690,-795
4720,26,5/3/2013,2013,47.3,3.601,139.0641,6.962130401,FALSE,956228.96,A,158114,-788
4721,26,5/10/2013,2013,51.75,3.603,139.0759,6.961963033,FALSE,994610.99,A,158114,-781
4722,26,5/17/2013,2013,47.44,3.63,139.0818,6.961319276,FALSE,983963.07,A,158114,-774
4723,26,5/24/2013,2013,51.98,3.654,139.0821,6.960675519,FALSE,905756.13,A,158114,-767
4724,26,5/31/2013,2013,50.9,3.668,139.0825,6.960018698,FALSE,918295.79,A,158114,-760
4725,26,6/7/2013,2013,57.88,3.66,139.087,6.959279034,FALSE,921247.88,A,158114,-753
4726,26,6/14/2013,2013,54.46,3.667,139.1057,6.958539369,FALSE,892070.82,A,158114,-746
4727,26,6/21/2013,2013,56.02,3.673,139.1439,6.957799705,FALSE,880742.35,A,158114,-739
4728,26,6/28/2013,2013,62.53,3.673,139.1821,6.92141244,FALSE,979428.66,A,158114,-732
4729,26,7/5/2013,2013,65.29,3.643,139.2204,6.888657841,FALSE,950684.2,A,158114,-725
4730,26,7/12/2013,2013,65.98,3.645,139.2474,6.888000059,FALSE,923344.54,A,158114,-718
4731,26,7/19/2013,2013,70.09,3.803,139.2254,6.887342277,FALSE,910240.68,A,158114,-711
4732,26,7/26/2013,2013,63.07,3.879,139.2035,6.886684496,FALSE,859922.19,A,158114,-704
4733,27,2/5/2010,2010,27.19,2.954,135.3524608,8.237,FALSE,953495.48,A,158114,1127
4734,27,2/12/2010,2010,29.81,2.94,135.4113076,8.237,TRUE,933924.44,A,158114,1134
4735,27,2/19/2010,2010,32.44,2.909,135.4657781,8.237,FALSE,913616.32,A,158114,1141
4736,27,2/26/2010,2010,36,2.91,135.5195191,8.237,FALSE,942868.38,A,158114,1148
4737,27,3/5/2010,2010,38.07,2.919,135.5732602,8.237,FALSE,966187.51,A,158114,1155
4738,27,3/12/2010,2010,45.98,2.938,135.6270013,8.237,FALSE,954681.56,A,158114,1162
4739,27,3/19/2010,2010,49.04,2.96,135.6682247,8.237,FALSE,941612.04,A,158114,1169
4740,27,3/26/2010,2010,52.34,2.963,135.7073618,8.237,FALSE,895800.07,A,158114,1176
4741,27,4/2/2010,2010,46.9,2.957,135.7464988,8.058,FALSE,919229.36,A,158114,1183
4742,27,4/9/2010,2010,62.62,2.992,135.7856359,8.058,FALSE,911210.81,A,158114,1190
4743,27,4/16/2010,2010,54.95,3.01,135.82725,8.058,FALSE,930269.79,A,158114,1197
4744,27,4/23/2010,2010,53.91,3.021,135.8721667,8.058,FALSE,902050.95,A,158114,1204
4745,27,4/30/2010,2010,53.55,3.042,135.9170833,8.058,FALSE,875976.83,A,158114,1211
4746,27,5/7/2010,2010,69.02,3.095,135.962,8.058,FALSE,987435.35,A,158114,1218
4747,27,5/14/2010,2010,53.82,3.112,136.010394,8.058,FALSE,951208.65,A,158114,1225
4748,27,5/21/2010,2010,63.31,3.096,136.0796521,8.058,FALSE,985152.94,A,158114,1232
4749,27,5/28/2010,2010,67.88,3.046,136.1489101,8.058,FALSE,855421.39,A,158114,1239
4750,27,6/4/2010,2010,74.29,3.006,136.2181682,8.058,FALSE,964356.74,A,158114,1246
4751,27,6/11/2010,2010,68.9,2.972,136.2874263,8.058,FALSE,932240.96,A,158114,1253
4752,27,6/18/2010,2010,70,2.942,136.3243393,8.058,FALSE,885445.47,A,158114,1260
4753,27,6/25/2010,2010,78.02,2.958,136.3483143,8.058,FALSE,867539.07,A,158114,1267
4754,27,7/2/2010,2010,76.25,2.958,136.3722893,7.982,FALSE,865709.11,A,158114,1274
4755,27,7/9/2010,2010,82.69,2.94,136.3962643,7.982,FALSE,931710.67,A,158114,1281
4756,27,7/16/2010,2010,78.26,2.933,136.4179827,7.982,FALSE,888703.62,A,158114,1288
4757,27,7/23/2010,2010,81.56,2.924,136.4366924,7.982,FALSE,936293.6,A,158114,1295
4758,27,7/30/2010,2010,79.78,2.932,136.4554021,7.982,FALSE,926294.02,A,158114,1302
4759,27,8/6/2010,2010,77.45,2.942,136.4741118,7.982,FALSE,972292.31,A,158114,35
4760,27,8/13/2010,2010,77.36,2.923,136.4928214,7.982,FALSE,979730.78,A,158114,42
4761,27,8/20/2010,2010,75.16,2.913,136.5249182,7.982,FALSE,955766.33,A,158114,49
4762,27,8/27/2010,2010,70.31,2.885,136.557015,7.982,FALSE,1309476.68,A,158114,56
4763,27,9/3/2010,2010,78.52,2.86,136.5891118,7.982,FALSE,1001512.21,A,158114,63
4764,27,9/10/2010,2010,70.38,2.837,136.6212085,7.982,TRUE,1086661.02,A,158114,70
4765,27,9/17/2010,2010,64.5,2.846,136.6338071,7.982,FALSE,1227148.13,A,158114,77
4766,27,9/24/2010,2010,67.08,2.837,136.6317821,7.982,FALSE,1620748.25,A,158114,84
4767,27,10/1/2010,2010,70.19,2.84,136.6297571,8.021,FALSE,902109.69,A,158114,91
4768,27,10/8/2010,2010,57.78,2.903,136.6277321,8.021,FALSE,900646.94,A,158114,98
4769,27,10/15/2010,2010,58.38,2.999,136.6401935,8.021,FALSE,898610.33,A,158114,105
4770,27,10/22/2010,2010,52.82,3.049,136.688871,8.021,FALSE,891025.39,A,158114,112
4771,27,10/29/2010,2010,61.02,3.055,136.7375484,8.021,FALSE,836717.75,A,158114,119
4772,27,11/5/2010,2010,45.91,3.049,136.7862258,8.021,FALSE,971932.87,A,158114,126
4773,27,11/12/2010,2010,45.9,3.065,136.8349032,8.021,FALSE,1015654.6,A,158114,133
4774,27,11/19/2010,2010,50.81,3.138,136.7715714,8.021,FALSE,1062629.3,A,158114,140
4775,27,11/26/2010,2010,46.67,3.186,136.6895714,8.021,TRUE,953331.45,A,158114,147
4776,27,12/3/2010,2010,41.81,3.2,136.6075714,8.021,FALSE,963910.81,A,158114,154
4777,27,12/10/2010,2010,30.83,3.255,136.5255714,8.021,FALSE,943951.67,A,158114,161
4778,27,12/17/2010,2010,31.62,3.301,136.5292811,8.021,FALSE,1014218.8,A,158114,168
4779,27,12/24/2010,2010,31.34,3.309,136.597273,8.021,FALSE,922898.38,A,158114,175
4780,27,12/31/2010,2010,29.59,3.336,136.665265,8.021,TRUE,884233.67,A,158114,182
4781,27,1/7/2011,2011,34.42,3.351,136.7332569,7.827,FALSE,975479.83,A,158114,216
4782,27,1/14/2011,2011,25.7,3.367,136.803477,7.827,FALSE,941829,A,158114,223
4783,27,1/21/2011,2011,30.13,3.391,136.8870657,7.827,FALSE,1051518.45,A,158114,230
4784,27,1/28/2011,2011,23.64,3.402,136.9706544,7.827,FALSE,895973.02,A,158114,237
4785,27,2/4/2011,2011,28.7,3.4,137.0542431,7.827,FALSE,965853.58,A,158114,244
4786,27,2/11/2011,2011,30.45,3.416,137.1378318,7.827,TRUE,966232.69,A,158114,251
4787,27,2/18/2011,2011,39.32,3.42,137.2511849,7.827,FALSE,945018.83,A,158114,258
4788,27,2/25/2011,2011,33.05,3.452,137.3764439,7.827,FALSE,941311.83,A,158114,265
4789,27,3/4/2011,2011,36.99,3.605,137.5017028,7.827,FALSE,947229.24,A,158114,272
4790,27,3/11/2011,2011,43.64,3.752,137.6269617,7.827,FALSE,943912.77,A,158114,279
4791,27,3/18/2011,2011,46.65,3.796,137.7398929,7.827,FALSE,968258.09,A,158114,286
4792,27,3/25/2011,2011,40.11,3.789,137.8478929,7.827,FALSE,923795.04,A,158114,293
4793,27,4/1/2011,2011,37.27,3.811,137.9558929,7.725,FALSE,911106.22,A,158114,300
4794,27,4/8/2011,2011,46.87,3.895,138.0638929,7.725,FALSE,926934.57,A,158114,307
4795,27,4/15/2011,2011,52.24,3.981,138.1646952,7.725,FALSE,903882.96,A,158114,314
4796,27,4/22/2011,2011,50.02,4.061,138.2475036,7.725,FALSE,913236.62,A,158114,321
4797,27,4/29/2011,2011,61.71,4.117,138.3303119,7.725,FALSE,851461.9,A,158114,328
4798,27,5/6/2011,2011,56.48,4.192,138.4131202,7.725,FALSE,942236.45,A,158114,335
4799,27,5/13/2011,2011,60.07,4.211,138.4959286,7.725,FALSE,956251.18,A,158114,342
4800,27,5/20/2011,2011,60.22,4.202,138.587106,7.725,FALSE,960418.54,A,158114,349
4801,27,5/27/2011,2011,66.43,4.134,138.6782834,7.725,FALSE,871404.6,A,158114,356
4802,27,6/3/2011,2011,74.17,4.069,138.7694608,7.725,FALSE,926455.64,A,158114,363
4803,27,6/10/2011,2011,73.26,4.025,138.8606382,7.725,FALSE,930506.14,A,158114,370
4804,27,6/17/2011,2011,67.03,3.989,139.0028333,7.725,FALSE,927249.61,A,158114,377
4805,27,6/24/2011,2011,72.02,3.964,139.1832917,7.725,FALSE,902852.73,A,158114,384
4806,27,7/1/2011,2011,73.76,3.916,139.36375,7.85,FALSE,871847.85,A,158114,391
4807,27,7/8/2011,2011,76.87,3.886,139.5442083,7.85,FALSE,954069.45,A,158114,398
4808,27,7/15/2011,2011,77.83,3.915,139.7006325,7.85,FALSE,911788.79,A,158114,405
4809,27,7/22/2011,2011,82.28,3.972,139.7969712,7.85,FALSE,953693.23,A,158114,412
4810,27,7/29/2011,2011,79.41,4.004,139.8933099,7.85,FALSE,958063.87,A,158114,419
4811,27,8/5/2011,2011,78.14,4.02,139.9896486,7.85,FALSE,992621.93,A,158114,426
4812,27,8/12/2011,2011,76.67,3.995,140.0859873,7.85,FALSE,991570.02,A,158114,433
4813,27,8/19/2011,2011,72.97,3.942,140.1289205,7.85,FALSE,947552.44,A,158114,440
4814,27,8/26/2011,2011,72.88,3.906,140.1629528,7.85,FALSE,1345595.82,A,158114,447
4815,27,9/2/2011,2011,71.44,3.879,140.196985,7.85,FALSE,988742.08,A,158114,454
4816,27,9/9/2011,2011,70.93,3.93,140.2310173,7.85,TRUE,1084243.91,A,158114,461
4817,27,9/16/2011,2011,69.65,3.937,140.2735,7.85,FALSE,1151052.86,A,158114,468
4818,27,9/23/2011,2011,63.61,3.899,140.32725,7.85,FALSE,1593655.96,A,158114,475
4819,27,9/30/2011,2011,70.92,3.858,140.381,7.85,FALSE,965512.36,A,158114,482
4820,27,10/7/2011,2011,56.91,3.775,140.43475,7.906,FALSE,953844.85,A,158114,489
4821,27,10/14/2011,2011,64.78,3.744,140.4784194,7.906,FALSE,913755.12,A,158114,496
4822,27,10/21/2011,2011,59.62,3.757,140.4616048,7.906,FALSE,910899.05,A,158114,503
4823,27,10/28/2011,2011,51.81,3.757,140.4447903,7.906,FALSE,872450.37,A,158114,510
4824,27,11/4/2011,2011,44.46,3.738,140.4279758,7.906,FALSE,939367.14,A,158114,517
4825,27,11/11/2011,2011,49.69,3.719,140.4111613,7.906,FALSE,1047658.09,A,158114,524
4826,27,11/18/2011,2011,51.42,3.717,140.4127857,7.906,FALSE,1123446.51,A,158114,531
4827,27,11/25/2011,2011,47.88,3.689,140.4217857,7.906,TRUE,950154.24,A,158114,538
4828,27,12/2/2011,2011,50.55,3.666,140.4307857,7.906,FALSE,990263.7,A,158114,545
4829,27,12/9/2011,2011,46.28,3.627,140.4397857,7.906,FALSE,976393.43,A,158114,552
4830,27,12/16/2011,2011,40.68,3.611,140.4700795,7.906,FALSE,999298.43,A,158114,559
4831,27,12/23/2011,2011,41.59,3.587,140.528765,7.906,FALSE,945143.33,A,158114,566
4832,27,12/30/2011,2011,37.85,3.566,140.5874505,7.906,TRUE,938861.77,A,158114,573
4833,27,1/6/2012,2012,35.8,3.585,140.6461359,8.009,FALSE,1091020.37,A,158114,-149
4834,27,1/13/2012,2012,41.3,3.666,140.7048214,8.009,FALSE,987353.65,A,158114,-142
4835,27,1/20/2012,2012,30.35,3.705,140.8086118,8.009,FALSE,977628.78,A,158114,-135
4836,27,1/27/2012,2012,36.96,3.737,140.9124021,8.009,FALSE,940299.87,A,158114,-128
4837,27,2/3/2012,2012,42.52,3.796,141.0161924,8.009,FALSE,991104.4,A,158114,-121
4838,27,2/10/2012,2012,37.86,3.826,141.1199827,8.009,TRUE,949625.52,A,158114,-114
4839,27,2/17/2012,2012,37.24,3.874,141.2140357,8.009,FALSE,998672.85,A,158114,-107
4840,27,2/24/2012,2012,41.74,3.917,141.3007857,8.009,FALSE,1015737.61,A,158114,-100
4841,27,3/2/2012,2012,40.07,3.983,141.3875357,8.009,FALSE,977062.44,A,158114,-93
4842,27,3/9/2012,2012,44.32,4.021,141.4742857,8.009,FALSE,999511.29,A,158114,-86
4843,27,3/16/2012,2012,49.6,4.021,141.55478,8.009,FALSE,982345.51,A,158114,-79
4844,27,3/23/2012,2012,57.3,4.054,141.6269332,8.009,FALSE,1000285.1,A,158114,-72
4845,27,3/30/2012,2012,49.4,4.098,141.6990864,8.009,FALSE,942970.63,A,158114,-65
4846,27,4/6/2012,2012,48.73,4.143,141.7712396,8.253,FALSE,1007867.68,A,158114,-58
4847,27,4/13/2012,2012,52.22,4.187,141.8433929,8.253,FALSE,954677.75,A,158114,-51
4848,27,4/20/2012,2012,62.62,4.17,141.9015262,8.253,FALSE,950929.59,A,158114,-44
4849,27,4/27/2012,2012,52.33,4.163,141.9596595,8.253,FALSE,917883.79,A,158114,-37
4850,27,5/4/2012,2012,53.68,4.124,142.0177929,8.253,FALSE,973250.41,A,158114,-30
4851,27,5/11/2012,2012,58.97,4.055,142.0759262,8.253,FALSE,1004523.59,A,158114,-23
4852,27,5/18/2012,2012,65.15,4.029,142.0970115,8.253,FALSE,1013820.86,A,158114,-16
4853,27,5/25/2012,2012,64.77,3.979,142.1032776,8.253,FALSE,926250.21,A,158114,-9
4854,27,6/1/2012,2012,73.4,3.915,142.1095438,8.253,FALSE,933487.71,A,158114,-2
4855,27,6/8/2012,2012,64.05,3.871,142.1158099,8.253,FALSE,976415.56,A,158114,5
4856,27,6/15/2012,2012,69.52,3.786,142.1292548,8.253,FALSE,955211.7,A,158114,12
4857,27,6/22/2012,2012,73.23,3.722,142.1606464,8.253,FALSE,943047.78,A,158114,19
4858,27,6/29/2012,2012,73.94,3.667,142.1920381,8.253,FALSE,928629.31,A,158114,26
4859,27,7/6/2012,2012,82.08,3.646,142.2234298,8.239,FALSE,968896.68,A,158114,33
4860,27,7/13/2012,2012,78.95,3.689,142.2548214,8.239,FALSE,948613.39,A,158114,40
4861,27,7/20/2012,2012,78.64,3.732,142.2337569,8.239,FALSE,963516.28,A,158114,47
4862,27,7/27/2012,2012,76.01,3.82,142.2126924,8.239,FALSE,956987.81,A,158114,54
4863,27,8/3/2012,2012,75.22,3.819,142.1916279,8.239,FALSE,1230613.5,B,103681,61
4864,27,8/10/2012,2012,78.44,3.863,142.1705634,8.239,FALSE,1168815.31,B,103681,68
4865,27,8/17/2012,2012,76.51,3.963,142.2157385,8.239,FALSE,1270658.64,B,103681,75
4866,27,8/24/2012,2012,72.93,3.997,142.3105933,8.239,FALSE,1020651.74,B,103681,82
4867,27,8/31/2012,2012,75,4.026,142.4054482,8.239,FALSE,1162610.27,B,103681,89
4868,27,9/7/2012,2012,76,4.076,142.500303,8.239,TRUE,1150344.39,B,103681,96
4869,27,9/14/2012,2012,68.72,4.088,142.5938833,8.239,FALSE,1117536.09,B,103681,103
4870,27,9/21/2012,2012,66.1,4.203,142.6798167,8.239,FALSE,1078900.44,B,103681,110
4871,27,9/28/2012,2012,64.92,4.158,142.76575,8.239,FALSE,1189556.47,B,103681,117
4872,27,10/5/2012,2012,64.5,4.151,142.8516833,8,FALSE,1198014.97,B,103681,124
4873,27,10/12/2012,2012,55.4,4.186,142.9376167,8,FALSE,1084487.55,B,103681,131
4874,27,10/19/2012,2012,56.53,4.153,142.8633629,8,FALSE,1110827.48,B,103681,138
4875,27,10/26/2012,2012,58.99,4.071,142.7624113,8,FALSE,1096930.65,B,103681,145
4876,27,11/2/2012,2012,54.44,3.97,142.6614597,8,FALSE,1182099.88,B,103681,152
4877,27,11/9/2012,2012,41.06,3.947,142.5605081,8,FALSE,1104277.57,B,103681,159
4878,27,11/16/2012,2012,46.66,3.942,142.4928071,8,FALSE,1078182.18,B,103681,166
4879,27,11/23/2012,2012,43.63,3.978,142.4694405,8,TRUE,1223777.48,B,103681,173
4880,27,11/30/2012,2012,38.95,3.966,142.4460738,8,FALSE,1282378.71,B,103681,180
4881,27,12/7/2012,2012,44.13,3.92,142.4227071,8,FALSE,1160412.71,B,103681,187
4882,27,12/14/2012,2012,43.87,3.869,142.411735,8,FALSE,1198025.76,B,103681,194
4883,27,12/21/2012,2012,43.65,3.816,142.4751302,8,FALSE,1230245.74,B,103681,201
4884,27,12/28/2012,2012,36.05,3.785,142.5385253,8,TRUE,1245827.08,B,103681,208
4885,27,1/4/2013,2013,32.23,3.794,142.6019205,7.945,FALSE,1268766.76,B,103681,-697
4886,27,1/11/2013,2013,39.49,3.802,142.6653157,7.945,FALSE,1124414.87,B,103681,-690
4887,27,1/18/2013,2013,40.57,3.798,142.7320173,7.945,FALSE,1121756.43,B,103681,-683
4888,27,1/25/2013,2013,26.45,3.78,142.8000415,7.945,FALSE,1139131.78,B,103681,-676
4889,27,2/1/2013,2013,34.17,3.806,142.8680657,7.945,FALSE,1180183.39,B,103681,-669
4890,27,2/8/2013,2013,28.67,3.945,142.9360899,7.945,TRUE,1090587.5,B,103681,-662
4891,27,2/15/2013,2013,35.13,4.006,142.9815995,7.945,FALSE,1033719.5,B,103681,-655
4892,27,2/22/2013,2013,31.52,4.045,142.9708227,7.945,FALSE,917693.06,B,103681,-648
4893,27,3/1/2013,2013,39.9,4.079,142.9600459,7.945,FALSE,948660.79,B,103681,-641
4894,27,3/8/2013,2013,36.11,4.045,142.9492691,7.945,FALSE,961685.98,B,103681,-634
4895,27,3/15/2013,2013,41.95,4.029,142.9601382,7.945,FALSE,831443.61,B,103681,-627
4896,27,3/22/2013,2013,35.43,3.999,143.0251221,7.945,FALSE,758069.78,B,103681,-620
4897,27,3/29/2013,2013,41.53,3.983,143.090106,7.945,FALSE,771065.21,B,103681,-613
4898,27,4/5/2013,2013,43.78,3.954,143.1550899,7.697,FALSE,874615.32,B,103681,-606
4899,27,4/12/2013,2013,53.28,3.914,143.2200737,7.697,FALSE,798376.99,B,103681,-599
4900,27,4/19/2013,2013,53.65,3.876,143.2200737,7.697,FALSE,827705.82,B,103681,-592
4901,27,4/26/2013,2013,50.88,3.806,143.2200737,7.697,FALSE,857797.33,B,103681,-585
4902,27,5/3/2013,2013,55.83,3.775,143.1578,7.777330153,FALSE,843755.12,B,103681,-578
4903,27,5/10/2013,2013,57.38,3.762,143.1711,7.778462627,FALSE,870914.69,B,103681,-571
4904,27,5/17/2013,2013,60.06,3.79,143.1772,7.778687926,FALSE,846850.35,B,103681,-564
4905,27,5/24/2013,2013,65.19,3.793,143.1778,7.778913225,FALSE,1781866.98,B,103681,-557
4906,27,5/31/2013,2013,64.65,3.808,143.1786,7.779128347,FALSE,982598.88,B,103681,-550
4907,27,6/7/2013,2013,69.53,3.792,143.1834,7.780836283,FALSE,1108580.19,B,103681,-543
4908,27,6/14/2013,2013,67.64,3.795,143.2015,7.78254422,FALSE,1314987.4,B,103681,-536
4909,27,6/21/2013,2013,70.76,3.793,143.237,7.784252157,FALSE,1779236.54,B,103681,-529
4910,27,6/28/2013,2013,77.34,3.8,143.2727,7.811998007,FALSE,576332.05,B,103681,-522
4911,27,7/5/2013,2013,77.41,3.778,143.3085,7.808370121,FALSE,649289.75,B,103681,-515
4912,27,7/12/2013,2013,80.74,3.791,143.3342,7.810081848,FALSE,687670.78,B,103681,-508
4913,27,7/19/2013,2013,83.36,3.913,143.3174,7.811793575,FALSE,659902.07,B,103681,-501
4914,27,7/26/2013,2013,77.01,3.951,143.3006,7.813505302,FALSE,633289.78,B,103681,-494
4915,28,2/5/2010,2010,49.47,2.962,126.4420645,13.975,FALSE,747577.05,B,103681,189
4916,28,2/12/2010,2010,47.87,2.946,126.4962581,13.975,TRUE,859258.17,B,103681,196
4917,28,2/19/2010,2010,54.83,2.915,126.5262857,13.975,FALSE,865305.88,B,103681,203
4918,28,2/26/2010,2010,50.23,2.825,126.5522857,13.975,FALSE,841129.26,B,103681,210
4919,28,3/5/2010,2010,53.77,2.987,126.5782857,13.975,FALSE,850448.54,B,103681,217
4920,28,3/12/2010,2010,50.11,2.925,126.6042857,13.975,FALSE,830601.39,B,103681,224
4921,28,3/19/2010,2010,59.57,3.054,126.6066452,13.975,FALSE,800662.82,B,103681,231
4922,28,3/26/2010,2010,60.06,3.083,126.6050645,13.975,FALSE,762184.1,B,103681,238
4923,28,4/2/2010,2010,59.84,3.086,126.6034839,14.099,FALSE,762620.94,B,103681,245
4924,28,4/9/2010,2010,59.25,3.09,126.6019032,14.099,FALSE,813352.41,B,103681,252
4925,28,4/16/2010,2010,64.95,3.109,126.5621,14.099,FALSE,795157.2,B,103681,259
4926,28,4/23/2010,2010,64.55,3.05,126.4713333,14.099,FALSE,841778.34,B,103681,266
4927,28,4/30/2010,2010,67.38,3.105,126.3805667,14.099,FALSE,811824.06,B,103681,273
4928,28,5/7/2010,2010,70.15,3.127,126.2898,14.099,FALSE,835181.18,B,103681,280
4929,28,5/14/2010,2010,68.44,3.145,126.2085484,14.099,FALSE,826155.95,B,103681,287
4930,28,5/21/2010,2010,76.2,3.12,126.1843871,14.099,FALSE,776838.56,B,103681,294
4931,28,5/28/2010,2010,67.84,3.058,126.1602258,14.099,FALSE,850708.6,B,103681,301
4932,28,6/4/2010,2010,81.39,2.941,126.1360645,14.099,FALSE,955466.84,B,103681,308
4933,28,6/11/2010,2010,90.84,2.949,126.1119032,14.099,FALSE,855130.21,B,103681,315
4934,28,6/18/2010,2010,81.06,3.043,126.114,14.099,FALSE,828594.86,B,103681,322
4935,28,6/25/2010,2010,87.27,3.084,126.1266,14.099,FALSE,849397.57,B,103681,329
4936,28,7/2/2010,2010,91.98,3.105,126.1392,14.18,FALSE,874453.88,B,103681,336
4937,28,7/9/2010,2010,90.37,3.1,126.1518,14.18,FALSE,827717.85,B,103681,343
4938,28,7/16/2010,2010,97.18,3.094,126.1498065,14.18,FALSE,813845.5,B,103681,350
4939,28,7/23/2010,2010,99.22,3.112,126.1283548,14.18,FALSE,820188.42,B,103681,357
4940,28,7/30/2010,2010,96.31,3.017,126.1069032,14.18,FALSE,770820.27,B,103681,364
4941,28,8/6/2010,2010,92.95,3.123,126.0854516,14.18,FALSE,826820.71,B,103681,371
4942,28,8/13/2010,2010,87.01,3.159,126.064,14.18,FALSE,819911.89,B,103681,378
4943,28,8/20/2010,2010,92.81,3.041,126.0766452,14.18,FALSE,820288.35,B,103681,385
4944,28,8/27/2010,2010,93.19,3.129,126.0892903,14.18,FALSE,897037.25,B,103681,392
4945,28,9/3/2010,2010,83.12,3.087,126.1019355,14.18,FALSE,813486.55,B,103681,399
4946,28,9/10/2010,2010,83.63,3.044,126.1145806,14.18,TRUE,922440.64,B,103681,406
4947,28,9/17/2010,2010,82.45,3.028,126.1454667,14.18,FALSE,738792.11,B,103681,413
4948,28,9/24/2010,2010,81.77,2.939,126.1900333,14.18,FALSE,705802.45,B,103681,420
4949,28,10/1/2010,2010,85.2,3.001,126.2346,14.313,FALSE,749676.95,B,103681,427
4950,28,10/8/2010,2010,71.82,3.013,126.2791667,14.313,FALSE,791637.53,B,103681,434
4951,28,10/15/2010,2010,75,2.976,126.3266774,14.313,FALSE,772859.25,B,103681,441
4952,28,10/22/2010,2010,68.85,3.014,126.3815484,14.313,FALSE,811328.4,B,103681,448
4953,28,10/29/2010,2010,61.09,3.016,126.4364194,14.313,FALSE,808821.5,B,103681,455
4954,28,11/5/2010,2010,65.49,3.129,126.4912903,14.313,FALSE,653468.75,B,103681,462
4955,28,11/12/2010,2010,57.79,3.13,126.5461613,14.313,FALSE,880576.33,B,103681,469
4956,28,11/19/2010,2010,58.18,3.161,126.6072,14.313,FALSE,820964.1,B,103681,476
4957,28,11/26/2010,2010,47.66,3.162,126.6692667,14.313,TRUE,1733822.4,B,103681,483
4958,28,12/3/2010,2010,43.33,3.041,126.7313333,14.313,FALSE,903606.03,B,103681,490
4959,28,12/10/2010,2010,50.01,3.203,126.7934,14.313,FALSE,948964.99,B,103681,497
4960,28,12/17/2010,2010,52.77,3.236,126.8794839,14.313,FALSE,1115255.65,B,103681,504
4961,28,12/24/2010,2010,52.02,3.236,126.9835806,14.313,FALSE,1550214.02,B,103681,511
4962,28,12/31/2010,2010,45.64,3.148,127.0876774,14.313,TRUE,904650.55,B,103681,518
4963,28,1/7/2011,2011,37.64,3.287,127.1917742,14.021,FALSE,671708.09,B,103681,580
4964,28,1/14/2011,2011,43.15,3.312,127.3009355,14.021,FALSE,625135.11,B,103681,587
4965,28,1/21/2011,2011,53.53,3.223,127.4404839,14.021,FALSE,669850.04,B,103681,594
4966,28,1/28/2011,2011,50.74,3.342,127.5800323,14.021,FALSE,588722.99,B,103681,601
4967,28,2/4/2011,2011,45.14,3.348,127.7195806,14.021,FALSE,746901.03,B,103681,608
