,Store,Date,Year,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Week_Sales,Type,Size,timeDiff,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
3245,18,12/21/12,2012,37.44,3.574,138.4283871,8.243,FALSE,2587953.32,B,114533,-527,4385.38,11,128.95,360.69,3697.58
3246,18,12/28/12,2012,31.33,3.56,138.4882258,8.243,TRUE,1213486.95,B,114533,-520,4937.85,32085.26,102.2,159.64,1227.3
3247,18,1/4/13,2013,23.66,3.577,138.5480645,7.942,FALSE,1150662.55,B,114533,-39,6064.73,35695.29,18.86,99.4,1990.99
3248,18,1/11/13,2013,31.74,3.595,138.6079032,7.942,FALSE,1031451.35,B,114533,-32,3019.84,25411.25,8.52,209.41,1628.16
3249,18,1/18/13,2013,35.16,3.593,138.6701613,7.942,FALSE,1146992.13,B,114533,-25,13143.28,6165.95,2.42,2168.59,1303.3
3250,18,1/25/13,2013,21.29,3.579,138.7333871,7.942,FALSE,1037476.38,B,114533,-18,2438.66,3197.94,1.9,271.65,1333.64
3251,18,2/1/13,2013,29.18,3.608,138.7966129,7.942,FALSE,1261872.67,B,114533,-11,28342.64,2968.99,237.52,42822.56,838.37
3252,18,2/8/13,2013,24.59,3.755,138.8598387,7.942,TRUE,1358444.07,B,114533,-4,53005.3,1074.17,1611.28,41801.19,3714.86
3253,18,2/15/13,2013,29.52,3.807,138.9004286,7.942,FALSE,1365546.69,B,114533,3,22443.77,13811.84,610,8550.69,3281.44
3254,18,2/22/13,2013,27.2,3.866,138.8844286,7.942,FALSE,1272948.27,B,114533,10,9054.65,7279.71,5.38,2340.66,5418.77
3255,18,3/1/13,2013,35.8,3.885,138.8684286,7.942,FALSE,1322852.2,B,114533,17,4463.9,1107.58,2.4,502,1440.78
3256,18,3/8/13,2013,33.61,3.868,138.8524286,7.942,FALSE,1292724.9,B,114533,24,23835.52,246.29,66.6,8469.87,2126.06
3257,18,3/15/13,2013,38.75,3.843,138.8597742,7.942,FALSE,1258364.31,B,114533,31,7799.82,1.02,17.55,699.37,3594.64
3258,18,3/22/13,2013,30.43,3.819,138.9254839,7.942,FALSE,1288154.1,B,114533,38,4723.25,NA,525,2984.31,906.37
3259,18,3/29/13,2013,39.18,3.796,138.9911935,7.942,FALSE,1261964.96,B,114533,45,11246.27,NA,314.52,254.9,1273.15
3260,18,4/5/13,2013,40.65,3.772,139.0569032,7.788,FALSE,1604605.69,B,114533,52,14510.64,7334.26,261.1,2075.33,2048.18
3261,18,4/12/13,2013,47.92,3.723,139.1226129,7.788,FALSE,1231752.54,B,114533,59,2466.9,3499.1,42.14,456.36,1263.41
3262,18,4/19/13,2013,49.59,3.678,139.1226129,7.788,FALSE,1287899.41,B,114533,66,5404.86,528.52,57.9,125.86,1491.44
3263,18,4/26/13,2013,47.98,3.626,139.1226129,7.788,FALSE,1277758.76,B,114533,73,997.18,NA,148.27,161.34,1106.58
3264,18,5/3/13,2013,55.96,3.601,139.0641,7.900289809,FALSE,1317379.68,B,114533,80,7793.73,24,199.02,3398.66,1158.86
3265,18,5/10/13,2013,58.74,3.603,139.0759,7.898856239,FALSE,1321914.34,B,114533,87,6875.82,508.76,53.73,2003.03,3758.17
3266,18,5/17/13,2013,56.18,3.63,139.0818,7.898539017,FALSE,1332952.47,B,114533,94,5669.76,314.94,4.78,1540.69,3208.46
3267,18,5/24/13,2013,63.17,3.654,139.0821,7.898221795,FALSE,1552934.64,B,114533,101,4339.2,97,189.49,1154.43,2393.29
3268,18,5/31/13,2013,60.42,3.668,139.0825,7.897887802,FALSE,1476144.34,B,114533,108,6308.31,99.13,172.89,238.82,6333.06
3269,18,6/7/13,2013,66.55,3.66,139.087,7.897015469,FALSE,1568048.54,B,114533,115,5195.77,300.28,137.35,1648.17,2491.66
3270,18,6/14/13,2013,62.06,3.667,139.1057,7.896143135,FALSE,1543667.68,B,114533,122,12791.41,136.7,241.56,4399.01,2809.96
3271,18,6/21/13,2013,65.92,3.673,139.1439,7.895270802,FALSE,1522042.57,B,114533,129,4384.21,159.52,174.24,4437.32,3305.26
3272,18,6/28/13,2013,75.07,3.673,139.1821,7.882136269,FALSE,1451782.16,B,114533,136,1884.26,178.89,NA,264,869.6
3273,18,7/5/13,2013,77.15,3.643,139.2204,7.969305006,FALSE,1545370.16,B,114533,143,8154.57,731.06,668.11,12012.13,2688.84
3274,18,7/12/13,2013,77.34,3.645,139.2474,7.968649457,FALSE,1384921.63,B,114533,150,2794.12,277.28,143.33,1786.71,1343.14
3275,18,7/19/13,2013,80.48,3.803,139.2254,7.967993909,FALSE,1381339.23,B,114533,157,5055.21,291.54,54.1,654.7,1248.79
3276,18,7/26/13,2013,73.31,3.879,139.2035,7.96733836,FALSE,1322932.36,B,114533,164,1696,208.68,4.2,145.07,377.33
3277,19,2/5/10,2010,20.96,2.954,131.5279032,8.35,FALSE,1416926.31,B,114533,987,NA,NA,NA,NA,NA
3278,19,2/12/10,2010,23.22,2.94,131.5866129,8.35,TRUE,1436311.76,B,114533,994,NA,NA,NA,NA,NA
3279,19,2/19/10,2010,28.57,2.909,131.637,8.35,FALSE,1510131.45,B,114533,1001,NA,NA,NA,NA,NA
3280,19,2/26/10,2010,30.33,2.91,131.686,8.35,FALSE,1702220.96,B,114533,1008,NA,NA,NA,NA,NA
3281,19,3/5/10,2010,32.92,2.919,131.735,8.35,FALSE,1577468.78,B,114533,1015,NA,NA,NA,NA,NA
3282,19,3/12/10,2010,39.06,2.938,131.784,8.35,FALSE,1427162.26,B,114533,1022,NA,NA,NA,NA,NA
3283,19,3/19/10,2010,43.74,2.96,131.8242903,8.35,FALSE,1279041.64,B,114533,1029,NA,NA,NA,NA,NA
3284,19,3/26/10,2010,39.07,2.963,131.863129,8.35,FALSE,1338627.55,B,114533,1036,NA,NA,NA,NA,NA
3285,19,4/2/10,2010,45.26,2.957,131.9019677,8.185,FALSE,1319035.06,B,114533,1043,NA,NA,NA,NA,NA
3286,19,4/9/10,2010,55.66,2.992,131.9408065,8.185,FALSE,1464616.59,B,114533,1050,NA,NA,NA,NA,NA
3287,19,4/16/10,2010,49.67,3.01,131.9809,8.185,FALSE,1412925.25,B,114533,1057,NA,NA,NA,NA,NA
3288,19,4/23/10,2010,46.87,3.021,132.0226667,8.185,FALSE,1363155.77,B,114533,1064,NA,NA,NA,NA,NA
3289,19,4/30/10,2010,49.89,3.042,132.0644333,8.185,FALSE,1347454.59,B,114533,1071,NA,NA,NA,NA,NA
3290,19,5/7/10,2010,62.54,3.095,132.1062,8.185,FALSE,1388725.63,A,203819,1078,NA,NA,NA,NA,NA
3291,19,5/14/10,2010,46.53,3.112,132.152129,8.185,FALSE,1414107.1,A,203819,1085,NA,NA,NA,NA,NA
3292,19,5/21/10,2010,57.53,3.096,132.2230323,8.185,FALSE,1385362.49,A,203819,1092,NA,NA,NA,NA,NA
3293,19,5/28/10,2010,68.85,3.046,132.2939355,8.185,FALSE,1158722.74,A,203819,1099,NA,NA,NA,NA,NA
3294,19,6/4/10,2010,68.88,3.006,132.3648387,8.185,FALSE,1412387.37,A,203819,1106,NA,NA,NA,NA,NA
3295,19,6/11/10,2010,61.64,2.972,132.4357419,8.185,FALSE,1309340.16,A,203819,1113,NA,NA,NA,NA,NA
3296,19,6/18/10,2010,66.25,2.942,132.4733333,8.185,FALSE,1222511.29,A,203819,1120,NA,NA,NA,NA,NA
3297,19,6/25/10,2010,72.3,2.958,132.4976,8.185,FALSE,1258311.56,A,203819,1127,NA,NA,NA,NA,NA
3298,19,7/2/10,2010,66.25,2.958,132.5218667,8.099,FALSE,1478321.26,A,203819,1134,NA,NA,NA,NA,NA
3299,19,7/9/10,2010,78.22,2.94,132.5461333,8.099,FALSE,1379579.63,A,203819,1141,NA,NA,NA,NA,NA
3300,19,7/16/10,2010,74.6,2.933,132.5667742,8.099,FALSE,1268266.72,A,203819,1148,NA,NA,NA,NA,NA
3301,19,7/23/10,2010,74.68,2.924,132.5825806,8.099,FALSE,1264117.01,A,203819,1155,NA,NA,NA,NA,NA
3302,19,7/30/10,2010,72.83,2.932,132.5983871,8.099,FALSE,1259877.19,A,203819,1162,NA,NA,NA,NA,NA
3303,19,8/6/10,2010,74.2,2.942,132.6141935,8.099,FALSE,1409705.03,A,203819,1169,NA,NA,NA,NA,NA
3304,19,8/13/10,2010,72.71,2.923,132.63,8.099,FALSE,1346783.35,A,203819,1176,NA,NA,NA,NA,NA
3305,19,8/20/10,2010,72.22,2.913,132.6616129,8.099,FALSE,1283482.85,A,203819,1183,NA,NA,NA,NA,NA
3306,19,8/27/10,2010,66.4,2.885,132.6932258,8.099,FALSE,1473868.15,A,203819,1190,NA,NA,NA,NA,NA
3307,19,9/3/10,2010,74.69,2.86,132.7248387,8.099,FALSE,1566668.91,A,203819,1197,NA,NA,NA,NA,NA
3308,19,9/10/10,2010,63.36,2.837,132.7564516,8.099,TRUE,1375458.21,A,203819,1204,NA,NA,NA,NA,NA
3309,19,9/17/10,2010,58.68,2.846,132.7670667,8.099,FALSE,1354168.18,A,203819,1211,NA,NA,NA,NA,NA
3310,19,9/24/10,2010,63.43,2.837,132.7619333,8.099,FALSE,1399073.75,A,203819,1218,NA,NA,NA,NA,NA
3311,19,10/1/10,2010,59.91,2.84,132.7568,8.067,FALSE,1563387.94,A,203819,1225,NA,NA,NA,NA,NA
3312,19,10/8/10,2010,53.74,2.903,132.7516667,8.067,FALSE,1665502.55,A,203819,1232,NA,NA,NA,NA,NA
3313,19,10/15/10,2010,51.32,2.999,132.7633548,8.067,FALSE,1418697.05,A,203819,1239,NA,NA,NA,NA,NA
3314,19,10/22/10,2010,48.45,3.049,132.8170968,8.067,FALSE,1333740.35,A,203819,1246,NA,NA,NA,NA,NA
3315,19,10/29/10,2010,56.11,3.055,132.8708387,8.067,FALSE,1387517.63,A,203819,1253,NA,NA,NA,NA,NA
3316,19,11/5/10,2010,41.78,3.049,132.9245806,8.067,FALSE,1442819.28,A,203819,1260,NA,NA,NA,NA,NA
3317,19,11/12/10,2010,40.3,3.065,132.9783226,8.067,FALSE,1384243.75,A,203819,1267,NA,NA,NA,NA,NA
3318,19,11/19/10,2010,44.22,3.138,132.9172,8.067,FALSE,1375307.54,A,203819,1274,NA,NA,NA,NA,NA
3319,19,11/26/10,2010,42.62,3.186,132.8369333,8.067,TRUE,1350059.35,A,203819,1281,NA,NA,NA,NA,NA
3320,19,12/3/10,2010,36.64,3.2,132.7566667,8.067,FALSE,1366381.6,A,203819,1288,NA,NA,NA,NA,NA
3321,19,12/10/10,2010,25.12,3.255,132.6764,8.067,FALSE,1474498.59,A,203819,1295,NA,NA,NA,NA,NA
3322,19,12/17/10,2010,26.83,3.301,132.6804516,8.067,FALSE,1273295.46,A,203819,1302,NA,NA,NA,NA,NA
3323,19,12/24/10,2010,26.05,3.309,132.7477419,8.067,FALSE,1169413.27,A,203819,35,NA,NA,NA,NA,NA
3324,19,12/31/10,2010,28.65,3.336,132.8150323,8.067,TRUE,1215273.2,A,203819,42,NA,NA,NA,NA,NA
3325,19,1/7/11,2011,31.34,3.351,132.8823226,7.771,FALSE,1361944.94,A,203819,-148,NA,NA,NA,NA,NA
3326,19,1/14/11,2011,21.68,3.367,132.9510645,7.771,FALSE,1300806.74,A,203819,-141,NA,NA,NA,NA,NA
3327,19,1/21/11,2011,22.8,3.391,133.0285161,7.771,FALSE,1234875.33,A,203819,-134,NA,NA,NA,NA,NA
3328,19,1/28/11,2011,20.66,3.402,133.1059677,7.771,FALSE,1244925.94,A,203819,-127,NA,NA,NA,NA,NA
3329,19,2/4/11,2011,21.02,3.4,133.1834194,7.771,FALSE,1285358.01,A,203819,-120,NA,NA,NA,NA,NA
3330,19,2/11/11,2011,21.79,3.416,133.260871,7.771,TRUE,1312877.01,A,203819,-113,NA,NA,NA,NA,NA
3331,19,2/18/11,2011,34.74,3.42,133.3701429,7.771,FALSE,1277150.6,A,203819,-106,NA,NA,NA,NA,NA
3332,19,2/25/11,2011,23.24,3.452,133.4921429,7.771,FALSE,1779276.51,A,203819,-99,NA,NA,NA,NA,NA
3333,19,3/4/11,2011,29.28,3.605,133.6141429,7.771,FALSE,1413302.7,A,203819,-92,NA,NA,NA,NA,NA
3334,19,3/11/11,2011,35.59,3.752,133.7361429,7.771,FALSE,1593012.75,A,203819,-85,NA,NA,NA,NA,NA
3335,19,3/18/11,2011,40.32,3.796,133.8492258,7.771,FALSE,1663525.77,A,203819,-78,NA,NA,NA,NA,NA
3336,19,3/25/11,2011,33.26,3.789,133.9587419,7.771,FALSE,2386015.75,A,203819,-71,NA,NA,NA,NA,NA
3337,19,4/1/11,2011,30.68,3.811,134.0682581,7.658,FALSE,1208600.05,A,203819,-64,NA,NA,NA,NA,NA
3338,19,4/8/11,2011,41.26,3.895,134.1777742,7.658,FALSE,1178641.71,A,203819,-57,NA,NA,NA,NA,NA
3339,19,4/15/11,2011,48.67,3.981,134.2784667,7.658,FALSE,1167740.2,A,203819,-50,NA,NA,NA,NA,NA
3340,19,4/22/11,2011,41.66,4.061,134.3571,7.658,FALSE,1107170.39,A,203819,-43,NA,NA,NA,NA,NA
3341,19,4/29/11,2011,54.23,4.117,134.4357333,7.658,FALSE,1126921.34,A,203819,-36,NA,NA,NA,NA,NA
3342,19,5/6/11,2011,50.43,4.192,134.5143667,7.658,FALSE,1225182.04,A,203819,-29,NA,NA,NA,NA,NA
3343,19,5/13/11,2011,54.2,4.211,134.593,7.658,FALSE,1341240.62,A,203819,-22,NA,NA,NA,NA,NA
3344,19,5/20/11,2011,52.8,4.202,134.6803871,7.658,FALSE,1360150.12,A,203819,-15,NA,NA,NA,NA,NA
3345,19,5/27/11,2011,63.2,4.134,134.7677742,7.658,FALSE,1235121.33,A,203819,-8,NA,NA,NA,NA,NA
3346,19,6/3/11,2011,66.01,4.069,134.8551613,7.658,FALSE,1346994.53,A,203819,-1,NA,NA,NA,NA,NA
3347,19,6/10/11,2011,68.26,4.025,134.9425484,7.658,FALSE,1253218.7,A,203819,6,NA,NA,NA,NA,NA
3348,19,6/17/11,2011,64.02,3.989,135.0837333,7.658,FALSE,1168397.26,A,203819,13,NA,NA,NA,NA,NA
3349,19,6/24/11,2011,68.4,3.964,135.2652667,7.658,FALSE,1158693.12,A,203819,20,NA,NA,NA,NA,NA
3350,19,7/1/11,2011,67.64,3.916,135.4468,7.806,FALSE,1163803.3,A,203819,27,NA,NA,NA,NA,NA
3351,19,7/8/11,2011,73.2,3.886,135.6283333,7.806,FALSE,1273670.32,A,203819,34,NA,NA,NA,NA,NA
3352,19,7/15/11,2011,73.7,3.915,135.7837419,7.806,FALSE,1245576.65,A,203819,41,NA,NA,NA,NA,NA
3353,19,7/22/11,2011,79.37,3.972,135.8738387,7.806,FALSE,1372484.9,A,203819,48,NA,NA,NA,NA,NA
3354,19,7/29/11,2011,74.86,4.004,135.9639355,7.806,FALSE,1197761.17,A,203819,55,NA,NA,NA,NA,NA
3355,19,8/5/11,2011,73.84,4.02,136.0540323,7.806,FALSE,1339630.35,A,203819,62,NA,NA,NA,NA,NA
3356,19,8/12/11,2011,70.92,3.995,136.144129,7.806,FALSE,1311950.16,A,203819,69,NA,NA,NA,NA,NA
3357,19,8/19/11,2011,71.14,3.942,136.183129,7.806,FALSE,1234281.7,A,203819,76,NA,NA,NA,NA,NA
3358,19,8/26/11,2011,69.34,3.906,136.2136129,7.806,FALSE,1311153.72,A,203819,83,NA,NA,NA,NA,NA
3359,19,9/2/11,2011,69.27,3.879,136.2440968,7.806,FALSE,1554837.62,A,203819,90,NA,NA,NA,NA,NA
3360,19,9/9/11,2011,68.28,3.93,136.2745806,7.806,TRUE,1373841.91,A,203819,97,NA,NA,NA,NA,NA
3361,19,9/16/11,2011,62.76,3.937,136.3145,7.806,FALSE,1320359.23,A,203819,104,NA,NA,NA,NA,NA
3362,19,9/23/11,2011,61.32,3.899,136.367,7.806,FALSE,1304850.67,A,203819,111,NA,NA,NA,NA,NA
3363,19,9/30/11,2011,64.99,3.858,136.4195,7.806,FALSE,1445596.61,A,203819,118,NA,NA,NA,NA,NA
3364,19,10/7/11,2011,53.1,3.775,136.472,7.866,FALSE,1567340.07,A,203819,125,NA,NA,NA,NA,NA
3365,19,10/14/11,2011,61.86,3.744,136.5150968,7.866,FALSE,1356938.95,A,203819,132,NA,NA,NA,NA,NA
3366,19,10/21/11,2011,52.05,3.757,136.5017742,7.866,FALSE,1357672.24,A,203819,139,NA,NA,NA,NA,NA
3367,19,10/28/11,2011,46.49,3.757,136.4884516,7.866,FALSE,1310973.06,A,203819,146,NA,NA,NA,NA,NA
3368,19,11/4/11,2011,44.97,3.738,136.475129,7.866,FALSE,1417616.81,A,203819,153,NA,NA,NA,NA,NA
3369,19,11/11/11,2011,48.22,3.719,136.4618065,7.866,FALSE,1402818.01,A,203819,160,27064.58,16590.75,502.96,8568.62,6349.89
3370,19,11/18/11,2011,48.21,3.717,136.4666667,7.866,FALSE,1352039.88,A,203819,167,10100.14,1785.29,92.36,978.96,7776.94
3371,19,11/25/11,2011,42.75,3.689,136.4788,7.866,TRUE,1402372.09,A,203819,174,1328.35,1436.52,88805.58,23.79,1869.98
3372,19,12/2/11,2011,45.67,3.666,136.4909333,7.866,FALSE,1196105.44,A,203819,181,7197.6,239.76,9191.67,4716.48,28279.83
3373,19,12/9/11,2011,40.18,3.627,136.5030667,7.866,FALSE,1527455.19,A,203819,188,7210.8,9.5,481.91,4650.7,11954.56
3374,19,12/16/11,2011,37.07,3.611,136.5335161,7.866,FALSE,1227535.97,A,203819,195,5307.81,292.4,825,489.96,4799.18
3375,19,12/23/11,2011,36.09,3.587,136.5883871,7.866,FALSE,1232376.49,A,203819,202,3124.45,475.86,1902.55,145.88,3248.83
3376,19,12/30/11,2011,31.65,3.566,136.6432581,7.866,TRUE,1246242.61,A,203819,209,6234.22,50438.17,210.34,1457.96,2373.94
3377,19,1/6/12,2012,31.84,3.585,136.698129,7.943,FALSE,1405914.39,A,203819,-513,9970.68,26073.98,233.88,1552.93,10335.05
3378,19,1/13/12,2012,37.08,3.666,136.753,7.943,FALSE,1333315.03,A,203819,-506,3504.09,11505.42,291.37,1698.88,5451.32
3379,19,1/20/12,2012,23.44,3.705,136.8564194,7.943,FALSE,1283563.43,A,203819,-499,5571.99,5702.57,225.06,1122.08,2863.93
3380,19,1/27/12,2012,32.41,3.737,136.9598387,7.943,FALSE,1307142.75,A,203819,-492,3112.37,4031.78,289.74,20.97,2353.81
3381,19,2/3/12,2012,36.22,3.796,137.0632581,7.943,FALSE,1385860.38,A,203819,-485,51879.66,6433.83,394.18,52739.02,6473.61
3382,19,2/10/12,2012,32.61,3.826,137.1666774,7.943,TRUE,1425078.59,A,203819,-478,12739.73,8415.91,279.21,16150.68,7888.04
3383,19,2/17/12,2012,30.95,3.874,137.2583103,7.943,FALSE,1297535.69,A,203819,-471,14910.8,14860.19,82.94,11200.69,7571.06
3384,19,2/24/12,2012,33.91,3.917,137.3411034,7.943,FALSE,1761235.67,A,203819,-464,13926.46,11835.35,2.8,4929.34,6287.18
3385,19,3/2/12,2012,34.83,3.983,137.4238966,7.943,FALSE,1335647.1,A,203819,-457,28177.29,3485.95,22.78,31324.8,2851.55
3386,19,3/9/12,2012,38.15,4.021,137.5066897,7.943,FALSE,1529615.54,A,203819,-450,6724.01,745.75,2.68,1532.63,3952.89
3387,19,3/16/12,2012,48.2,4.021,137.5843871,7.943,FALSE,1624994.43,A,203819,-443,8353.56,84.57,3.04,3175.2,2613.7
3388,19,3/23/12,2012,56.72,4.054,137.6552903,7.943,FALSE,2168344.23,A,203819,-436,6048.55,170.78,1.02,986.74,2684.83
3389,19,3/30/12,2012,43.47,4.098,137.7261935,7.943,FALSE,1363973.16,A,203819,-429,9356.36,134.4,6.75,2056.18,3420.94
3390,19,4/6/12,2012,40.23,4.143,137.7970968,8.15,FALSE,1251581.89,A,203819,-422,9337.26,NA,52.59,2949.23,5996.69
3391,19,4/13/12,2012,44.42,4.187,137.868,8.15,FALSE,1155594.2,A,203819,-415,5254.86,12590.76,22.55,1818.94,3264.93
3392,19,4/20/12,2012,55.2,4.17,137.9230667,8.15,FALSE,1151993.85,A,203819,-408,6304.48,5712.68,34.16,1321.97,3751.92
3393,19,4/27/12,2012,42.45,4.163,137.9781333,8.15,FALSE,1057290.41,A,203819,-401,3735.3,-265.76,52.82,67.72,2959.27
3394,19,5/4/12,2012,50.76,4.124,138.0332,8.15,FALSE,1249696.97,A,203819,-394,21028.84,532,122.17,7269.47,2609.22
3395,19,5/11/12,2012,55.33,4.055,138.0882667,8.15,FALSE,1403460.87,A,203819,-387,10882.1,NA,30.22,1751.72,3236.51
3396,19,5/18/12,2012,58.81,4.029,138.1065806,8.15,FALSE,1326370.08,A,203819,-380,12613.98,NA,11.5,1705.28,3600.79
3397,19,5/25/12,2012,67.79,3.979,138.1101935,8.15,FALSE,1303233.15,A,203819,-373,10665.28,NA,1095.85,1053.96,2647.45
3398,19,6/1/12,2012,68.18,3.915,138.1138065,8.15,FALSE,1213994.39,A,203819,-366,8247.79,36.2,100.6,2171.48,4578.85
3399,19,6/8/12,2012,60.19,3.871,138.1174194,8.15,FALSE,1325835.7,A,203819,-359,10625.25,292.4,51.96,2760.12,6219.56
3400,19,6/15/12,2012,68.19,3.786,138.1295333,8.15,FALSE,1239299.12,A,203819,-352,9987.83,697,0.05,2837.84,4710.66
3401,19,6/22/12,2012,75.83,3.722,138.1629,8.15,FALSE,1221723.94,A,203819,-345,10418.79,1232.8,0.51,2971.07,12187.35
3402,19,6/29/12,2012,69.92,3.667,138.1962667,8.15,FALSE,1230106.13,A,203819,-338,11993.32,535.4,NA,3736.21,3432.8
3403,19,7/6/12,2012,76.07,3.646,138.2296333,8.193,FALSE,1524734.29,A,203819,-331,10945.79,600.3,101.46,6664.35,7855.14
3404,19,7/13/12,2012,73.17,3.689,138.263,8.193,FALSE,1285783.87,A,203819,-324,8183.44,328.2,35.88,2677.28,1877.81
3405,19,7/20/12,2012,76.17,3.732,138.2331935,8.193,FALSE,1208654.4,A,203819,-317,6029.42,424.15,17.82,3070.32,2610.94
3406,19,7/27/12,2012,74.43,3.82,138.2033871,8.193,FALSE,1194334.65,A,203819,-310,6705,282.26,5.43,4414.95,4550.07
3407,19,8/3/12,2012,73.41,3.819,138.1735806,8.193,FALSE,1306551.71,A,203819,-303,36466.8,220.13,41.77,16284.94,2242.89
3408,19,8/10/12,2012,74.45,3.863,138.1437742,8.193,FALSE,1355391.79,A,203819,-296,6196.55,232.43,76.35,3086.53,3417.36
3409,19,8/17/12,2012,69.83,3.963,138.1857097,8.193,FALSE,1298809.8,A,203819,-289,4512.6,370.35,11.11,2282.3,3764.75
3410,19,8/24/12,2012,66.66,3.997,138.2814516,8.193,FALSE,1407897.57,A,203819,-282,9087.86,237.03,102.63,5601.12,6738.74
3411,19,8/31/12,2012,71.85,4.026,138.3771935,8.193,FALSE,1467722.19,A,203819,-275,19970.78,236.96,23.99,7058.25,2595.88
3412,19,9/7/12,2012,72.2,4.076,138.4729355,8.193,TRUE,1406313.13,A,203819,-268,9053.47,27.41,22.94,1677.12,4844.18
3413,19,9/14/12,2012,65.08,4.088,138.5673,8.193,FALSE,1364445.98,A,203819,-261,13667.97,NA,13.57,1166.93,7136.43
3414,19,9/21/12,2012,60.62,4.203,138.6534,8.193,FALSE,1434709.63,A,203819,-254,11030.97,147.55,13.5,1516.01,9152.78
3415,19,9/28/12,2012,56.81,4.158,138.7395,8.193,FALSE,1428869.9,A,203819,-247,2992.04,48.46,NA,2463.88,3732.36
3416,19,10/5/12,2012,59.86,4.151,138.8256,7.992,FALSE,1645097.75,A,203819,-240,6971.59,NA,10.96,3640.93,3827.33
3417,19,10/12/12,2012,48.29,4.186,138.9117,7.992,FALSE,1405475.78,A,203819,-233,2374.5,NA,7.25,919.32,6101
3418,19,10/19/12,2012,53.44,4.153,138.8336129,7.992,FALSE,1394299,A,203819,-226,2948.25,NA,17.4,811.41,2017.49
3419,19,10/26/12,2012,56.49,4.071,138.7281613,7.992,FALSE,1307339.14,A,203819,-219,5430.75,90.07,NA,904.34,1665.77
3420,19,11/2/12,2012,46.81,3.97,138.6227097,7.992,FALSE,1440374.13,A,203819,-212,11686.96,18053.48,88.94,5484.5,3833.76
3421,19,11/9/12,2012,36.61,3.947,138.5172581,7.992,FALSE,1497054.81,A,203819,-205,10447.67,8347.01,63.02,555.28,5534.02
3422,19,11/16/12,2012,45.1,3.942,138.4473,7.992,FALSE,1397970.54,A,203819,-198,13820.22,970.3,111.97,1378.34,7943.58
3423,19,11/23/12,2012,40.84,3.978,138.4246667,7.992,TRUE,1303726.54,A,203819,-191,1805.13,0.02,115048.81,527.72,860.36
3424,19,11/30/12,2012,34.69,3.966,138.4020333,7.992,FALSE,1344558.92,A,203819,-184,6213.37,0.01,10583.66,291.77,7161.79
3425,19,12/7/12,2012,43.1,3.92,138.3794,7.992,FALSE,1477134.75,A,203819,-177,9231.25,NA,366,2931.23,17257.64
3426,19,12/14/12,2012,37.84,3.869,138.3685484,7.992,FALSE,1242909.53,A,203819,-170,8978.78,NA,80,1157.44,3218.38
3427,19,12/21/12,2012,40.4,3.816,138.4283871,7.992,FALSE,1261158.47,A,203819,-163,3694.82,NA,18.32,28.84,1312.46
3428,19,12/28/12,2012,29.58,3.785,138.4882258,7.992,TRUE,1259278.36,A,203819,-156,21811.57,40905.78,126.98,353.83,3784.77
3429,19,1/4/13,2013,25.22,3.794,138.5480645,8.036,FALSE,1416720.54,A,203819,171,5497.5,38836.38,54.01,129.39,2633.63
3430,19,1/11/13,2013,34.91,3.802,138.6079032,8.036,FALSE,1416301.17,A,203819,178,4034.6,20543.56,16.34,27.73,4608.97
3431,19,1/18/13,2013,37.22,3.798,138.6701613,8.036,FALSE,1255414.84,A,203819,185,14539.28,6324.58,4.22,989.85,1548.86
3432,19,1/25/13,2013,20.04,3.78,138.7333871,8.036,FALSE,1307182.29,A,203819,192,4518.34,3054.39,0.6,744.2,2105.49
3433,19,2/1/13,2013,31.51,3.806,138.7966129,8.036,FALSE,677231.63,B,128107,199,23355.16,2188.33,134.8,41847.94,1801
3434,19,2/8/13,2013,22.82,3.945,138.8598387,8.036,TRUE,583364.02,B,128107,206,84139.36,1876.35,236.42,60065.82,5586.91
3435,19,2/15/13,2013,30.73,4.006,138.9004286,8.036,FALSE,676260.67,B,128107,-1061,17577.61,2478.62,781.48,7469.45,9734.54
3436,19,2/22/13,2013,24.1,4.045,138.8844286,8.036,FALSE,628516.57,B,128107,-1054,12290.99,3768.15,6,3704.32,4787.66
3437,19,3/1/13,2013,33.74,4.079,138.8684286,8.036,FALSE,665750.06,B,128107,-1047,10332.93,552.02,211.38,93.68,1347.58
3438,19,3/8/13,2013,29.44,4.045,138.8524286,8.036,FALSE,660619.99,B,128107,-1040,33815.05,344.23,72.18,11789.26,2869.89
3439,19,3/15/13,2013,38.92,4.029,138.8597742,8.036,FALSE,659795.84,B,128107,-1033,17887.06,NA,7.79,3853.63,1884.2
3440,19,3/22/13,2013,28.07,3.999,138.9254839,8.036,FALSE,696687.6,B,128107,-1026,11279.19,NA,1434.2,3264.83,2426.5
3441,19,3/29/13,2013,36.39,3.983,138.9911935,8.036,FALSE,822486.37,B,128107,-1019,11181.01,NA,1173.21,47.31,4608.74
3442,19,4/5/13,2013,36.94,3.954,139.0569032,7.806,FALSE,712647.97,B,128107,-1012,11969.09,4974.43,447.22,2715.29,3252.21
3443,19,4/12/13,2013,43.78,3.914,139.1226129,7.806,FALSE,715311.6,B,128107,-1005,9112.91,1907.65,31.63,4146.37,2285.07
